"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Nepal","NPL","Export volume index (2015 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180.331656172","171.515988183","133.5143849516","148.0308949531","160.2557719619","169.337828921","147.847719052","141.8054138369","141.638755504","130.5418700639","129.9914887065","120.5903898108","120.4072510941","119.1079626114","119.8789488774","100","100.1520378718","106.4067981767","112.7544811118","145.2563148684","110.0284872442","171.6009391622","",
"Nepal","NPL","Transport services (% of commercial service imports)","TM.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","30.4084900219656","31.6289026772694","34.9951109697266","35.0889486262496","31.2437504509708","33.6959257952175","34.916505320914","36.0148894617819","29.5316793439952","34.9604265106797","35.363684421083","35.337831678087","33.948877553459","27.7798691137019","40.8020532684503","46.6347248984474","39.0652278942927","31.7985965198316","33.1216693697319","36.3242861659676","23.6750388249068","28.8358169764872","29.6784502254848","36.482326367064","33.5144915922568","34.8875106933591","47.9765189464793","44.6394172055026","37.6470486734515","37.950093736773","38.1648957249216","40.1224900254994","39.506946961157","32.7799229075856","33.2318769353911","36.6316838212314","38.6215836789642","39.4128867084982","37.0855198549494","34.584614803857","33.2760420828257","33.7245651564435","34.8307041724594","37.2036999340308","50.8618535241728","52.443652191829","34.2728400197665",
"Nepal","NPL","Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)","TM.VAL.MRCH.WR.ZS","","","","","","","","","","","","","","","","","","","","","","41.002723029592","25.084976317296","29.6197896222356","45.2546840591444","32.4250103480603","32.4459321655103","18.7877902454323","18.1275309183914","11.8949219415328","13.4016293021453","19.6407316289785","17.4107046608225","16.7815002883934","17.7535896453961","17.2125872443283","33.8945338574501","27.3530846135089","31.6707359609348","14.0082773230143","37.3164079957426","39.5567031310343","41.757763864965","57.5489274838731","58.3988821290023","59.4401786750137","61.5092619665771","61.9029181735742","60.6295177531135","56.7887994326543","63.6185332254482","63.5414023664176","65.6081882270317","63.6941971647053","65.2147370364371","60.9258980259606","65.9632748803565","65.1737131115128","67.4701058484782","65.1167579261449","64.7599281211026","","",
"Nepal","NPL","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","TM.VAL.MRCH.R5.ZS","","","","","","","","","","","","","","","","","","","","","","41.002723029592","25.084976317296","29.6197896222356","45.2546840591444","32.4250103480603","32.4459321655103","18.7877902454323","18.1275309183914","11.8949219415328","13.4016293021453","19.6407316289785","17.4107046608225","16.7815002883934","17.7535896453961","17.2125872443283","33.8945338574501","27.3530846135089","31.6707359609348","14.0082773230143","37.3164079957426","39.5567031310343","41.757763864965","57.5489274838731","58.3988821290023","59.4401786750137","61.5092619665771","61.9029181735742","60.6295177531135","56.7887994326543","63.6185332254482","63.5414023664176","65.6081882270317","63.6941971647053","65.2147370364371","60.9258980259606","65.9632748803565","65.1737131115128","67.4701058484782","65.1167579261449","64.7599281211026","","",
"Nepal","NPL","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","","","","","","","","","","","","","","","","","","","","","","7.62317757602048","11.8657837746123","13.7379957907955","6.52644747654698","8.3514433189739","9.57736799711096","11.5370577242693","15.7396596769103","16.3831097416569","14.779538660006","11.2996624985924","14.7676558561561","20.3546605289384","24.9880168039728","26.8179492053798","7.11266038715419","6.76054620824189","9.4802929891873","22.062901617502","13.9021911804218","13.0162132776917","14.2513701028714","12.8836523214304","12.3836418354196","13.1383696881536","10.265902254991","15.4945434414493","17.1098876530648","18.2224049057987","16.4998711901632","17.1795324881814","15.8404809488328","15.0329466940412","17.4468892633426","18.6340509426091","18.3577517856288","16.964277218158","14.9167058771076","18.755713737986","17.9513518462188","","",
"Nepal","NPL","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","","","","","","","","","","","","","","","","","","","","","","0.00118188285458766","","0.000457933193026516","","0.0149066368924121","","0.0931318148180284","0.00205888691918193","0.245520362798621","0.172636494655282","2.48000662311325","1.7061403410916","0.879641791922718","0.607576722058602","1.40717151646217","4.50938218497367","9.03438185808339","10.7429368678061","12.6419527320196","5.70624222805171","7.72646648076002","5.77910370126766","2.64176194154608","2.32904732697267","2.82683128782905","2.31020640379921","3.7015667261222","4.25177717148099","4.84305140138374","4.9814127794778","7.11835351975449","7.10964474187753","7.08961198900451","6.46358961346002","5.07188150327297","3.45738625272093","3.10337407996033","2.28259537753469","2.00491029316879","1.90378519798755","","",
"Nepal","NPL","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.732066605","","","4.4903121902","","","","","","5.1331192093","6.7294474076","5.2720710441","4.697431937","3.4891456303","4.7387850633","4.9630771307","5.2890369136","5.2939143675","4.2281907412","4.9781472532","5.1210391288","4.8113344109","",
"Nepal","NPL","Import unit value index (2015 = 100)","TM.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.1315610822","49.531222738","49.8213252885","54.7863475889","61.646602924","71.5668144906","79.7050973058","88.7546695758","108.0465677598","97.0383173913","106.0504773943","124.8690085443","123.8256544143","117.527058836","114.3380297074","100","96.4712839653","102.2915895177","108.7800650278","105.8116491588","105.4510622928","127.6627638215","",
"Nepal","NPL","Tariff rate, most favored nation, simple mean, primary products (%)","TM.TAX.TCOM.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.78","","","","","9.14","8.83","11.58","","11.98","12.06","12.11","11.91","11.81","11.86","19.2","12.2","12.02","12.27","12.08","11.8","11.75","11.86","12.15","","15.82","27.66","13.29","","",
"Nepal","NPL","Binding coverage, primary products (%)","TM.TAX.TCOM.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.58","99.58","99.58","99.57","99.57","99.57","99.57","99.57","99.57","99.55","99.55","99.55","99.55","","99.54","99.47","99.47","","",
"Nepal","NPL","Tariff rate, most favored nation, simple mean, all products (%)","TM.TAX.MRCH.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.57","","","","","16.2","12.43","13.29","","13.62","13.72","13.79","13.76","12.51","12.56","15.41","12.43","12.33","12.35","12.2","12.21","12.23","12.25","12.14","","13.19","17.27","12.6","","",
"Nepal","NPL","Binding coverage, all products (%)","TM.TAX.MRCH.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.35","99.35","99.35","99.37","99.37","99.37","99.37","99.37","99.37","99.42","99.42","99.42","99.42","","99.41","99.4","99.4","","",
"Nepal","NPL","Tariff rate, most favored nation, simple mean, manufactured products (%)","TM.TAX.MANF.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.68","","","","","18.12","13.33","13.64","","13.9","14.01","14.07","14.09","12.5","12.57","14.09","12.3","12.22","12.17","12.05","12.19","12.23","12.23","11.97","","12.12","13.55","12.19","","",
"Nepal","NPL","Binding coverage, manufactured products (%)","TM.TAX.MANF.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6","99.6","99.6","99.61","99.61","99.61","99.61","99.61","99.61","99.64","99.64","99.64","99.64","","99.63","99.63","99.63","","",
"Nepal","NPL","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167000000","155000000","141000000","107000000","116000000","109000000","128000000","108000000","119000000","205000000","221000000","261000000","402000000","545000000","572000000","528000000","420000000","562000000","598000000","680000000","669000000","634000000","886000000","915000000","713000000","267000000","","",
"Nepal","NPL","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55000000","76000000","55000000","59000000","56000000","61000000","47000000","31000000","33000000","30000000","29000000","29000000","34000000","18000000","26000000","34000000","32000000","28000000","24000000","24000000","26000000","52000000","83000000","96000000","96000000","41000000","","",
"Nepal","NPL","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","363000","394000","422000","464000","492000","464000","361000","275000","338000","385000","375000","384000","527000","500000","510000","603000","736000","803000","798000","790000","539000","753000","940000","1173000","1197000","230000","","",
"Nepal","NPL","Urban population growth (annual %)","SP.URB.GROW","","4.50224727249051","3.10549682666515","3.1145719778925","3.16374626825667","3.20020919518824","3.23436317824139","3.2478483228304","3.29614383684388","3.29218022363451","3.32260711630091","3.39592454428429","6.85416659903856","6.8275493617027","6.83873290444721","6.83427320407815","6.83971976003846","6.87360644084777","6.92401628827563","6.94971149420174","6.9669407697121","6.9128339281269","6.03032526167967","6.05877451363457","6.04260287445301","5.95462191036226","5.87706318917246","5.78753006032748","5.76407624486192","5.85338068516103","6.03184746477085","6.20352437337941","7.08454773363073","6.95355542439466","6.6984419411741","6.53954294014928","6.32364460067528","6.1982065521143","6.08806357729024","5.97520604609754","5.82399866046924","5.62520060247632","3.57488237525447","3.44612686537792","3.3050952685761","3.12945316717111","2.9308628860514","2.77358750728389","2.65882480851806","2.5616618363182","2.50889682221587","2.39260249382126","2.26070547516633","2.21019240210938","2.33287560370288","2.57977094759409","2.95793729314515","3.20864276792533","3.20839394800645","3.20696476089714","3.85147725709416","4.3895210502418","3.77904314303939",
"Nepal","NPL","Completeness of death registration with cause-of-death information (%)","SP.REG.DTHS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","","","","","44","","","","","57.1","","","76.3","","","",
"Nepal","NPL","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","49.8407297996713","49.803639968726","49.7658342159604","49.7268081875839","49.6884752898325","49.6508709064964","49.6131845663706","49.5771741200328","49.5443974312996","49.5122088406077","49.4830651409035","49.4568868411185","49.4310623020452","49.4050635863342","49.3794831040354","49.3560142474896","49.3387974678474","49.3166181343094","49.2874696835266","49.2612427260206","49.2312012698102","49.2033521789138","49.1794886978284","49.1509476565565","49.1288099542575","49.1209379671848","49.1248667692558","49.1466481547406","49.1753720271282","49.1909121075878","49.1826026315561","49.1631049151153","49.1483655331554","49.1505362748614","49.1646681350019","49.1954453889569","49.2476354756276","49.3041266368099","49.3677596664907","49.4392220536859","49.5199413668845","49.6074522307618","49.7152791204925","49.8485490817473","49.9981598960005","50.1667940518415","50.3542916503057","50.5549914453863","50.7613885571454","50.9723649450376","51.1807253241317","51.4051855545721","51.658541857737","51.9205830348203","52.1559453597623","52.3263634165842","52.4088170546652","52.4337566341296","52.452699560721","52.469574607762","52.3642315533193","52.1525910996671","52.0543165776143",
"Nepal","NPL","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.638729095459","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Age dependency ratio (% of working-age population)","SP.POP.DPND","78.144483569021","78.2352121855134","78.23356050248","78.0700844645421","77.9517502326932","77.9223432821707","77.8755912865114","77.8478963295921","77.8615975226825","77.9254654518193","78.0216423585301","78.1981700988937","78.4153587719019","78.5952194580392","78.8163944214612","79.0854688686958","79.370453657701","79.5898412670201","79.7304303686227","79.8712217877154","79.9652238594364","80.0592545855669","80.1866202162642","80.2837579813327","80.4387407485146","80.6913019650826","80.9969474487115","81.4278048925365","81.9307133956026","82.2852237505111","82.371995350086","82.2388456806312","81.8353038765313","81.5792199081302","81.5553493545361","81.5633913105766","81.581365123292","81.3885458023804","81.0153335880938","80.5000438481495","79.905481771563","79.2019160964597","78.3739761717645","77.4921431649249","76.5623127494199","75.581788841288","74.5433345981415","73.4151529700635","72.1165884609883","70.676369187174","69.1653677932455","67.773897062443","66.6713115533883","65.7485637806686","64.785703506288","63.6274068235559","62.2442621490219","60.7993231045902","59.4412402748366","58.1809992409835","56.6310077406022","54.8959968537045","53.7786767733358",
"Nepal","NPL","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.38928156140846","0.388656380785808","0.389596412353378","0.392671545452894","0.399110462471179","0.408623664686184","0.418446855181727","0.426902085063353","0.433602886745347","0.438119195657428","0.440614818076165","0.442648512827375","0.445134203860421","0.44801474955436","0.451411110958887","0.455451748424678","0.460152195812101","0.464883079196979","0.469473992451995","0.474187446277467","0.478904647976044","0.483517315266209","0.487764832880179","0.491320438288821","0.49439567548277","0.497278412097515","0.500129582863721","0.503198163375794","0.506277175902232","0.509481478115668","0.512894977333851","0.516525432920632","0.520210477950649","0.523688989391261","0.527089223469774","0.530777417414757","0.535011166911195","0.539778743402619","0.545159863219055","0.551299880527253","0.558238814756118","0.565899309561891","0.576207105940667","0.589374443702099","0.603904906924927","0.620057100266263","0.638082860536242","0.657891100845217","0.679229582673868","0.702122960494716","0.726074078213483","0.751691162663765","0.779322339358929","0.807769603891562","0.834984621528399","0.866248801123678","0.90312443519135","0.940220115223287","0.97673620257793","1.01050713766166","1.02599738420344","1.02115971408878","1.02739292282156",
"Nepal","NPL","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","2.97574504022004","3.00096650852125","3.02553313444109","3.05033972420866","3.07582084191333","3.10178495829881","3.12834589879391","3.15521310746942","3.1814279392746","3.20725998322089","3.23304764270233","3.25944621195543","3.28546778687963","3.30959601492596","3.33183965332925","3.35297924870567","3.37457902745451","3.39392375345608","3.41139664324185","3.42964085820819","3.44774526260218","3.46571816759673","3.48200698789585","3.49416536004291","3.50404075229806","3.51373691066662","3.52368906467028","3.53547030252419","3.54739621740481","3.55845787405295","3.5681692939577","3.57764355710337","3.58623432667542","3.59518076503998","3.60672622504382","3.62138686387779","3.64083404432301","3.66472837437755","3.69359315282647","3.72674335837687","3.76365349938611","3.80465130499406","3.85718511846869","3.92152438501123","3.99187969988423","4.08269929248917","4.19839442488172","4.3268826373628","4.46140296107991","4.59677623153874","4.72790845844624","4.86376107090636","5.01774488419504","5.1906401955623","5.35905367199442","5.50483731167892","5.63332802846225","5.75030526363802","5.86275084969463","5.97224232637095","6.03979862431386","6.04872027672925","6.08722687689172",
"Nepal","NPL","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","3.2708230128144","3.3022814413724","3.33273454289003","3.36331243682861","3.39503324731324","3.42758902066311","3.46058323082015","3.49361503364265","3.52572425231019","3.5565694173387","3.5873478231596","3.61909724252889","3.64996001535373","3.67859651774899","3.70528925232933","3.73094062097957","3.75742270759779","3.78212542747966","3.80583455415448","3.83107476375622","3.8562045549091","3.88092607818332","3.90297473751877","3.91914606307057","3.93131530852871","3.94180401720362","3.9512155207331","3.96233276851398","3.97417596237409","3.98525086651239","3.99463822253916","4.00303468257007","4.00850752295423","4.01530351920768","4.02657224109318","4.03997876669104","4.05774557440977","4.08032542140326","4.10876016750411","4.14112075470655","4.17639603252778","4.21605013412282","4.2625859707544","4.31552088834757","4.37346710042161","4.45026416237885","4.54969298359423","4.66034055614307","4.77585010968862","4.89169764777775","5.00386397512727","5.11985187577102","5.25155453197559","5.40066629562318","5.54730335841946","5.67738496107176","5.79913287597846","5.91581727744746","6.02902229223188","6.14047690460668","6.22214435571675","6.2561570222213","6.31120025248197",
"Nepal","NPL","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","1.90402682109567","1.91541296482267","1.92721978196122","1.9391178319941","1.95067078864939","1.96135115537565","1.97102933791046","1.97910171377864","1.98469537528335","1.98807322848257","1.98917179504618","1.98913055598921","1.98882062502869","1.98838872752859","1.98863288339373","1.98996135881035","1.99246476419012","1.9935590163601","1.9924053749491","1.990149068956","1.98648839915673","1.98234887826473","1.97810655474469","1.97304095909189","1.96870669866462","1.96647366750602","1.9660980545037","1.96734488514634","1.96847031742352","1.96825700988719","1.96632228565467","1.9643415164285","1.9628400189278","1.9635042864619","1.96757803546544","1.97500574797819","1.98547944815728","1.99678513444539","2.0081572130143","2.01906812568035","2.04636749332595","2.09544759480568","2.15897596327272","2.23291266546569","2.30751317000682","2.36594618112482","2.40964445681513","2.46132264592781","2.53064365867919","2.60453235177797","2.67829088053356","2.76105248158951","2.84227537494071","2.91055927725957","2.97239105503169","3.02297075332452","3.04830091794403","3.05639045556187","3.05819134721735","3.05692237012164","3.03681678229842","3.00314568308898","2.99550127058151",
"Nepal","NPL","Population ages 50-54, male (% of male population)","SP.POP.5054.MA.5Y","3.32423591435139","3.3225253102822","3.31881040893593","3.31476878340538","3.31146883254116","3.30947065196078","3.30835842575462","3.30669042924917","3.30300478017028","3.29706291815252","3.28883191231914","3.27864383931647","3.26773397063104","3.25727723848979","3.24717494742997","3.23746426507049","3.22836827294684","3.2192985429817","3.21009754159061","3.20078304593799","3.19210843926452","3.18447621392142","3.1778862288106","3.17293960189459","3.17055653113866","3.17069542726731","3.17166250156842","3.17172952445518","3.16906432156352","3.16245108296233","3.17660636738723","3.21943954296042","3.27094407736175","3.32476646629842","3.37431512179752","3.39432727609016","3.38715586635025","3.3857221009535","3.40412975000553","3.42573192622443","3.44719334331963","3.47603357681164","3.5070965594473","3.53227937917688","3.56045290195448","3.59746030010735","3.63197642267614","3.66472704196798","3.69517483965631","3.72513602236204","3.75969842413087","3.80808956581014","3.87119173091575","3.94186659708767","4.0123382442532","4.06821199350764","4.09917260258207","4.11698759872315","4.13867051925675","4.16129848583734","4.16644463033902","4.15997130881508","4.16445264662178",
"Nepal","NPL","Population ages 40-44, male (% of male population)","SP.POP.4044.MA.5Y","4.84072621579167","4.8249398175065","4.80679262700842","4.78789584334682","4.76926480017696","4.75210553330953","4.73636195722184","4.72097657036563","4.70524159720041","4.68947766634915","4.67448998391438","4.65982769216282","4.64711897168173","4.6389141766975","4.63390460317699","4.6302925856176","4.62569158241686","4.61975822581411","4.61161928761667","4.59848072740084","4.61684661049017","4.67668188792596","4.74834045364224","4.8222554466865","4.88640607990169","4.90371565170062","4.87638123552466","4.85002960730843","4.84611863361391","4.84569988051326","4.84632260666231","4.85744286956381","4.85845781001311","4.83269503724153","4.80321940647958","4.77925579709688","4.74531568495383","4.70817620436133","4.66943556467051","4.63101893934677","4.59993187419133","4.58261352645462","4.58921442289991","4.61675677096234","4.65540331172691","4.6999579271643","4.74471159785687","4.79210881966093","4.8450302464495","4.89862758265704","4.94972522600637","5.00205433094019","5.04788978520413","5.07391154162482","5.08940778490149","5.10196635659316","5.10612472890599","5.10809614676397","5.11883371108297","5.12923475767443","5.13242604223256","5.13562259512923","5.12862117949469",
"Nepal","NPL","Population ages 30-34, male (% of male population)","SP.POP.3034.MA.5Y","6.50707442867774","6.48300715462937","6.46142862752103","6.44410421273331","6.43209409205057","6.42589687948055","6.42165562830832","6.41527093516839","6.40407216002403","6.38624328557416","6.41132088408304","6.49119473127312","6.58840437557355","6.69255100819621","6.78445369534947","6.81064881225294","6.77216921511139","6.74162163628104","6.74978377178167","6.76064537139715","6.77189227435769","6.79319423198797","6.79206089970596","6.75799817890673","6.7185897567482","6.67918093804371","6.62011180836859","6.54149028227351","6.45347063035875","6.37429337773282","6.32360981119735","6.3061432722075","6.32156254359171","6.33826562762022","6.3477117309292","6.35201558243686","6.34052508848282","6.33054132458027","6.32566251681922","6.31862473957497","6.30418213901972","6.28931670287386","6.28856947382345","6.28815137537201","6.28228763770182","6.28188051757451","6.281709933245","6.28339451457611","6.2926055479035","6.2995000894483","6.28705129558235","6.25191319946119","6.19822176799061","6.12896383316461","6.0495733136758","5.97107548127983","5.89885258221323","5.83309593603424","5.79008093559979","5.79027624215861","5.92578776998872","6.20784360019816","6.49801298919829",
